DateTime,AddedIPs,RemovedIPs
1591291232,0,2
1591293137,1,0
1591296995,1,0
1591298894,3,1
1591301078,2,0
1591302976,5,0
1591306821,1,0
1591308733,1,3
1591310670,0,3
1591314492,0,1
1591316426,2,0
1591318338,2,2
1591320253,3,0
1591324097,1,0
1591326218,1,2
1591328173,2,1
1591330106,1,4
1591332014,4,0
1591334177,1,0
1591336100,1,2
1591338033,2,0
1591339941,2,2
1591343827,1,0
1591347780,0,1
1591349777,2,2
1591351735,4,5
1591353624,1,2
1591355531,1,0
1591357472,1,0
1591359379,1,1
1591361294,0,1
1591363258,0,1
1591365140,0,1
1591367055,0,2
1591368986,5,2
1591370918,7,0
1591373771,2,3
1591377630,5,0
1591379574,1,1
1591383382,1,1
1591385294,0,3
1591387362,5,1
1591389378,1,6
1591393214,2,1
1591395134,1,1
1591397072,3,0
1591401134,2,0
1591403051,1,3
1591404990,1,1
1591406924,0,3
1591409778,6,0
1591411708,1,2
1591413639,0,1
1591415535,0,1
1591417452,0,4
1591419394,3,2
1591421301,1,0
1591423517,1,2
1591425374,1,1
1591427297,1,2
1591429216,1,1
1591431157,1,0
1591434974,3,1
1591436905,0,2
1591438834,1,4
1591440744,1,1
1591442672,1,0
1591444580,0,2
1591450595,1,0
1591452495,2,0
1591454415,0,2
1591456357,1,6
1591458284,1,6
1591460177,4,0
1591462111,1,0
1591464021,3,5
1591465935,0,1
1591469785,0,1
1591471692,1,0
1591473710,1,4
1591475598,0,2
1591477458,1,0
1591481293,0,3
1591483212,2,3
1591485144,2,0
1591487076,0,2
1591488981,1,1
1591490900,2,1
1591494755,0,4
1591496688,0,2
1591498574,0,1
1591500525,2,0
1591503618,1,0
1591505536,1,3
1591507468,0,1
1591509389,2,1
1591511299,1,1
1591513335,0,1
1591515137,1,1
1591517335,2,1
1591521151,0,3
1591523054,2,0
1591524976,0,1
1591526906,1,1
1591528823,0,1
1591536496,0,1
1591538701,0,2
1591540837,4,0
1591542739,2,1
1591544656,0,1
1591546586,1,4
1591548496,0,1
1591550425,0,3
1591552377,7,0
1591554259,1,0
1591556174,1,0
1591558400,3,1
1591560511,2,1
1591564366,3,1
1591566262,1,0
1591568476,2,1
1591570358,0,3
1591574198,1,1
1591576097,6,0
1591578260,3,2
1591580179,3,0
1591584268,2,0
1591586189,7,1
1591588152,2,2
1591590022,1,0
1591591942,0,1
1591595794,0,2
1591597698,0,1
1591599880,1,0
1591601789,0,1
1591603725,0,2
1591607546,2,0
1591609461,1,2
1591613309,1,1
1591615241,5,0
1591617155,3,0
1591625097,2,0
1591627237,1,4
1591629389,0,2
1591631300,1,0
1591633238,0,1
1591635143,1,0
1591637102,2,0
1591638996,0,7
1591640899,1,1
1591643041,3,1
1591644982,1,3
1591646908,2,2
1591650736,1,3
1591652680,5,1
1591654578,0,1
1591656514,5,1
1591658417,5,0
1591660439,2,1
1591662269,1,4
1591664174,1,4
1591666099,2,2
1591669008,2,2
1591670903,2,2
1591672813,5,9
1591674733,1,1
1591686527,0,1
1591688419,1,0
1591690382,1,0
1591692316,3,0
1591694175,0,2
1591696094,3,1
1591698026,3,1
1591699943,1,0
1591701859,1,5
1591703793,3,3
1591705698,1,0
1591709788,2,0
1591711695,1,3
1591713615,1,0
1591717453,0,1
1591721318,0,1
1591723214,4,2
1591725133,4,0
1591727066,2,1
1591728970,0,2
1591730918,0,1
1591732997,0,2
1591734985,3,1
1591736902,0,1
1591738709,0,4
1591740731,2,1
1591742686,0,4
1591744579,0,4
1591746499,1,4
1591748432,3,1
1591750338,0,1
1591752265,0,1
1591754213,3,2
1591756098,1,1
1591758198,3,4
1591760024,2,3
1591761897,0,1
1591763810,2,0
1591765714,3,0
1591771473,1,0
1591773375,0,1
1591775321,4,1
1591779140,0,3
1591781086,0,1
1591782999,1,5
1591784923,2,0
1591787050,1,2
1591788974,1,2
1591790933,1,1
1591792840,3,1
1591794879,1,0
1591796914,1,2
1591798809,2,2
1591802658,2,0
1591808551,1,2
1591810575,1,5
1591812501,0,2
1591814452,4,1
1591816331,1,0
1591820170,1,1
1591822115,0,2
1591827875,1,2
1591829786,4,0
1591831692,3,1
1591834675,0,3
1591836518,1,0
1591838426,1,0
1591840340,3,2
1591842258,0,2
1591844194,1,3
1591846094,1,1
1591848112,1,1
1591849950,2,1
1591851867,3,4
1591853784,2,0
1591855707,2,0
1591857622,0,1
1591859533,1,0
1591861467,0,4
1591863373,2,0
1591865536,1,0
1591869393,2,1
1591871293,1,2
1591873292,0,1
1591875150,3,1
1591878015,2,1
1591879947,0,4
1591883777,1,3
1591885696,1,0
1591888254,1,0
1591890261,4,2
1591896020,2,1
1591898145,1,1
1591900103,0,4
1591902996,1,1
1591904904,1,0
1591906832,0,1
1591908778,1,0
1591910687,1,0
1591912601,1,1
1591916744,1,4
1591918600,2,3
1591924363,0,2
1591926263,1,2
1591928180,0,1
1591930124,1,1
1591932015,1,1
1591933969,1,1
1591935889,5,2
1591937791,3,1
1591939705,0,4
1591941742,2,2
1591943783,3,0
1591945717,0,1
1591947617,1,0
1591949548,1,2
1591951457,0,1
1591955343,2,2
1591959146,1,1
1591961085,0,1
1591962983,0,2
1591964904,1,2
1591969024,1,0
1591970933,0,1
1591972821,0,1
1591975025,0,1
1591977039,1,4
1591980993,1,0
1591982892,2,2
1591984889,1,1
1591988671,3,1
1591990588,1,1
1591992512,3,0
1591994435,2,1
1591996346,2,0
1591998279,1,2
1592000176,1,0
1592004024,0,2
1592005933,1,1
1592011690,7,0
1592013736,2,1
1592015544,0,1
1592017397,0,1
1592019403,0,1
1592021289,0,1
1592023225,1,6
1592025130,0,1
1592027083,1,0
1592028973,0,3
1592030896,1,2
1592032831,1,0
1592034731,1,2
1592036651,1,0
1592038584,1,0
1592043644,0,2
1592045537,2,1
1592051320,1,1
1592053382,1,0
1592055370,3,1
1592057319,1,0
1592059213,1,0
1592061413,1,0
1592063319,0,1
1592067141,2,1
1592069076,1,1
1592070983,2,2
1592072901,1,0
1592075065,0,3
1592076984,0,1
1592078892,1,3
1592080819,1,2
1592082747,0,2
1592084652,1,1
1592086574,2,1
1592090421,1,0
1592092357,1,1
1592098336,2,8
1592100289,2,1
1592102262,2,0
1592104097,1,0
1592106013,1,0
1592107948,4,0
1592109855,2,1
1592113711,0,1
1592117533,0,1
1592119475,1,1
1592121375,2,2
1592123338,2,0
1592125483,1,1
1592131230,0,2
1592136975,0,1
1592139080,0,1
1592141162,0,1
1592143520,1,3
1592145393,0,1
1592147298,0,1
1592149218,1,0
1592153055,3,2
1592154976,1,1
1592156911,0,2
1592158814,1,1
1592162676,4,0
1592164583,4,1
1592166522,1,1
1592168639,1,0
1592170600,0,1
1592172495,0,2
1592174413,7,0
1592176349,1,0
1592178258,0,2
1592184012,1,2
1592187858,1,4
1592189778,2,1
1592193750,2,5
1592195790,0,2
1592201781,3,0
1592203695,2,0
1592205656,3,1
1592207536,0,2
1592209461,2,2
1592211449,2,1
1592213297,1,0
1592215488,1,0
1592217401,2,0
1592219320,1,0
1592221241,1,0
1592223141,3,0
1592227005,3,0
1592228898,3,1
1592235642,0,1
1592237788,3,0
1592239700,2,3
1592241649,0,1
1592245498,0,1
1592247434,2,1
1592249309,9,3
1592251490,3,4
1592253386,7,1
1592255321,0,1
1592257220,1,0
1592259134,4,0
1592261076,3,8
1592262984,2,0
1592266832,4,0
1592268764,0,1
1592274511,2,2
1592276661,2,1
1592278582,0,1
1592280526,1,1
1592282427,3,0
1592284339,2,0
1592286282,1,0
1592288425,3,3
1592290359,7,3
1592292285,0,2
1592294210,5,0
1592296122,2,3
1592298187,0,1
1592300192,0,1
1592302140,0,1
1592304025,1,2
1592306010,1,1
1592307858,0,2
1592309770,3,2
1592313611,4,4
1592315536,3,2
1592323375,1,0
1592325387,2,5
1592333050,0,2
1592334992,0,3
1592336893,1,9
1592338834,0,5
1592340739,0,2
1592344594,2,4
1592346499,1,3
1592348543,1,3
1592350355,2,0
1592352333,0,1
1592354199,1,3
1592356106,3,0
1592357923,3,0
1592360005,1,1
1592361872,1,1
1592363777,0,2
1592365722,2,0
1592367619,0,1
1592369539,0,5
1592371518,5,0
1592373390,4,1
1592375563,1,8
1592377499,0,2
1592379384,1,1
1592381313,0,5
1592383255,2,1
1592385168,2,0
1592387087,2,0
1592388994,3,1
1592392844,3,1
1592394767,3,1
1592396690,0,2
1592398582,2,0
1592400685,0,5
1592402671,1,2
1592404604,1,0
1592408421,0,1
1592410417,1,0
1592412267,2,2
1592416135,4,0
1592418032,1,0
1592423792,1,1
1592425705,2,0
1592427894,4,0
1592429980,1,1
1592431940,2,2
1592433888,5,1
1592435789,1,2
1592437704,3,0
1592439658,10,0
1592441563,4,3
1592443465,0,4
1592445419,4,1
1592449397,0,1
1592451400,1,2
1592453321,2,0
1592455220,7,0
1592457138,1,4
1592459122,0,5
1592461227,2,1
1592463220,3,0
1592466986,0,1
1592468903,2,2
1592471098,1,0
1592472998,4,4
1592474909,1,3
